timestamp,subcarrier01_mag,subcarrier01_ang,subcarrier02_mag,subcarrier02_ang,subcarrier03_mag,subcarrier03_ang,subcarrier04_mag,subcarrier04_ang,subcarrier05_mag,subcarrier05_ang,subcarrier06_mag,subcarrier06_ang,subcarrier07_mag,subcarrier07_ang,subcarrier08_mag,subcarrier08_ang,subcarrier09_mag,subcarrier09_ang,subcarrier10_mag,subcarrier10_ang,subcarrier11_mag,subcarrier11_ang,subcarrier12_mag,subcarrier12_ang,subcarrier13_mag,subcarrier13_ang,subcarrier14_mag,subcarrier14_ang,subcarrier15_mag,subcarrier15_ang,subcarrier16_mag,subcarrier16_ang,subcarrier17_mag,subcarrier17_ang,subcarrier18_mag,subcarrier18_ang,subcarrier19_mag,subcarrier19_ang,subcarrier20_mag,subcarrier20_ang,subcarrier21_mag,subcarrier21_ang,subcarrier22_mag,subcarrier22_ang,subcarrier23_mag,subcarrier23_ang,subcarrier24_mag,subcarrier24_ang,subcarrier25_mag,subcarrier25_ang,subcarrier26_mag,subcarrier26_ang,subcarrier27_mag,subcarrier27_ang,subcarrier28_mag,subcarrier28_ang,subcarrier29_mag,subcarrier29_ang,subcarrier30_mag,subcarrier30_ang,subcarrier31_mag,subcarrier31_ang,subcarrier32_mag,subcarrier32_ang,subcarrier33_mag,subcarrier33_ang,subcarrier34_mag,subcarrier34_ang,subcarrier35_mag,subcarrier35_ang,subcarrier36_mag,subcarrier36_ang,subcarrier37_mag,subcarrier37_ang,subcarrier38_mag,subcarrier38_ang,subcarrier39_mag,subcarrier39_ang,subcarrier40_mag,subcarrier40_ang,subcarrier41_mag,subcarrier41_ang,subcarrier42_mag,subcarrier42_ang,subcarrier43_mag,subcarrier43_ang,subcarrier44_mag,subcarrier44_ang,subcarrier45_mag,subcarrier45_ang,subcarrier46_mag,subcarrier46_ang,subcarrier47_mag,subcarrier47_ang,subcarrier48_mag,subcarrier48_ang,subcarrier49_mag,subcarrier49_ang,subcarrier50_mag,subcarrier50_ang,subcarrier51_mag,subcarrier51_ang,subcarrier52_mag,subcarrier52_ang,subcarrier53_mag,subcarrier53_ang,subcarrier54_mag,subcarrier54_ang,subcarrier55_mag,subcarrier55_ang,subcarrier56_mag,subcarrier56_ang,subcarrier57_mag,subcarrier57_ang,subcarrier58_mag,subcarrier58_ang,subcarrier59_mag,subcarrier59_ang,subcarrier60_mag,subcarrier60_ang,subcarrier61_mag,subcarrier61_ang,subcarrier62_mag,subcarrier62_ang,subcarrier63_mag,subcarrier63_ang,subcarrier64_mag,subcarrier64_ang,head_x,head_y,head_z,chest_x,chest_y,chest_z,left_elbow_x,left_elbow_y,left_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z,hip_x,hip_y,hip_z,left_knee_x,left_knee_y,left_knee_z,left_foot_x,left_foot_y,left_foot_z,right_knee_x,right_knee_y,right_knee_z,right_foot_x,right_foot_y,right_foot_z
783.871,97,2,0,0,0,0,14,-1,13,-1,13,-1,12,-1,11,-1,11,-1,10,-1,9,-1,8,-1,8,-1,7,-1,6,-1,6,-1,0,0,5,-1,5,-1,5,-1,6,-1,5,-1,6,-1,6,-1,6,-1,6,-1,7,-1,8,-1,8,-1,8,-1,0,0,0,0,1,-2,18,0,21,0,21,0,21,0,23,0,23,0,24,1,26,1,27,1,26,1,28,1,29,1,31,1,31,1,34,1,35,1,36,2,37,2,38,2,40,2,42,2,43,2,45,2,46,2,46,2,47,2,47,2,49,2,49,2,1,-2,0,0,0.6015506088733673,0.5015100240707397,-1.2894768714904785,0.56861212849617,0.9577552378177643,-0.7909538149833679,0.9952884912490845,1.5260601043701172,-0.6179956197738647,0.9126878976821899,1.9296209812164307,-1.170883059501648,0.12793263792991638,1.5948928594589233,-0.6371430158615112,0.1937284767627716,2.0196444988250732,-1.3384586572647095,0.5582785308361053,2.0336004495620728,0.004027530550956726,0.7434632778167725,2.9304311275482178,-0.21372635662555695,0.7240394353866577,3.7090606689453125,0.8251954317092896,0.3346872925758362,2.927077531814575,0.3423863649368286,0.33594924211502075,3.698368787765503,1.158162236213684
783.903,97,2,0,0,0,0,13,0,12,0,12,0,10,0,9,0,9,0,8,0,7,0,7,0,6,0,6,0,5,0,5,0,0,0,4,0,4,0,4,0,4,0,4,0,4,0,5,0,5,0,5,0,5,0,6,0,6,0,8,0,0,0,0,0,1,-2,20,2,21,2,22,2,23,2,24,2,25,2,25,2,26,2,28,2,29,3,30,3,30,-3,32,-2,33,-2,35,-2,35,-2,37,-2,38,-2,40,-2,41,-2,43,-2,44,-2,44,-2,47,-2,48,-2,49,-2,48,-2,49,-2,50,-2,0,0,0,0,0.6005273908376694,0.5011570751667023,-1.3111600875854492,0.5686899870634079,0.9577401280403137,-0.8057299554347992,0.9950418472290039,1.5233062505722046,-0.6543354988098145,0.913223147392273,1.9275153875350952,-1.2264199256896973,0.12293819338083267,1.5948936939239502,-0.6399141550064087,0.1909121721982956,2.019977331161499,-1.3379195928573608,0.558215320110321,2.033789038658142,0.004048995673656464,0.7441158294677734,2.9310364723205566,-0.20199663937091827,0.7256425619125366,3.7107033729553223,0.8700950741767883,0.3350237011909485,2.9279961585998535,0.23660531640052795,0.33707284927368164,3.702531337738037,1.0676608085632324
783.954,97,2,0,0,0,0,15,2,14,2,13,2,12,2,11,2,11,2,10,2,9,2,9,2,7,2,7,2,6,2,6,2,0,0,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,6,2,6,2,6,2,7,2,8,2,0,0,0,0,1,-1,20,-1,21,-1,22,-1,22,-1,23,-1,24,-1,25,-1,26,-1,26,-1,28,0,29,0,29,0,30,0,31,0,33,0,34,0,35,0,35,0,39,0,40,0,41,0,42,0,44,0,46,0,46,0,47,0,45,0,47,0,49,0,0,0,1,3,0.5999063104391098,0.5002758055925369,-1.3078917264938354,0.5686931014060974,0.9577411115169525,-0.8075329661369324,0.9945899844169617,1.5239109992980957,-0.6633602380752563,0.9128379821777344,1.9375885725021362,-1.2559309005737305,0.11928178369998932,1.5944308042526245,-0.6330224275588989,0.18687961995601654,2.021305561065674,-1.3194948434829712,0.5572788417339325,2.0339275598526,0.004011459648609161,0.7427527904510498,2.931483507156372,-0.1634681522846222,0.7226937413215637,3.7121129035949707,0.9212087392807007,0.3342922031879425,2.9295997619628906,0.3208979666233063,0.3361179232597351,3.705040216445923,1.243991732597351
783.986,97,2,0,0,0,0,17,-3,16,-3,15,-3,15,3,14,3,13,3,12,3,11,3,10,3,9,3,8,3,7,3,7,3,0,0,6,3,6,3,6,2,6,3,6,3,6,2,6,2,7,2,7,2,7,3,8,3,9,3,9,3,0,0,0,0,1,-2,23,-1,24,-1,24,-1,25,-1,26,-1,26,-1,28,-1,29,-1,29,0,31,0,31,0,32,0,34,0,35,0,36,0,37,0,39,0,40,0,42,0,44,0,46,0,47,0,47,0,49,0,51,0,52,0,50,0,51,0,53,0,1,-2,1,-2,0.5997810959815979,0.5002903342247009,-1.3179169297218323,0.5686808302998543,0.9592896699905396,-0.8152938187122345,0.9938939213752747,1.5263458490371704,-0.7073571681976318,0.9101033210754395,1.9323674440383911,-1.3449671268463135,0.1196308359503746,1.5956717729568481,-0.6387040019035339,0.18612167239189148,2.0262129306793213,-1.321640133857727,0.5569019764661789,2.036921739578247,0.0040015727281570435,0.7415521144866943,2.9374613761901855,-0.15477056801319122,0.7210292220115662,3.7194769382476807,0.9499461054801941,0.33357980847358704,2.933713674545288,0.22935867309570312,0.3349931836128235,3.709872007369995,1.0968340635299683
784.018,97,2,0,0,0,0,15,2,13,2,13,2,12,2,12,2,10,2,9,2,8,2,8,2,7,2,6,2,6,2,5,2,0,0,5,2,5,2,5,2,4,2,4,2,4,2,4,2,5,2,5,2,5,2,6,2,7,2,7,2,0,0,0,0,1,-2,22,-2,22,-2,23,-2,23,-2,23,-1,25,-1,26,-1,27,-1,28,-1,29,-1,29,-1,30,-1,31,-1,33,-1,34,-1,34,0,36,0,37,0,39,0,40,0,42,0,43,0,43,0,45,0,46,0,48,0,48,0,48,0,49,0,1,-2,1,-2,0.5994745790958405,0.5007478594779968,-1.3493275046348572,0.5682346597313881,0.9606610238552094,-0.841878354549408,0.9964166879653931,1.5276298522949219,-0.7395563125610352,0.9125016927719116,1.929839849472046,-1.3866162300109863,0.11039131879806519,1.5958155393600464,-0.6821807622909546,0.182138592004776,2.026949405670166,-1.386728048324585,0.5559859275817871,2.0398107767105103,0.004000350832939148,0.7414431571960449,2.9416208267211914,-0.15525643527507782,0.7205910682678223,3.72513747215271,0.9560612440109253,0.3324429392814636,2.9371817111968994,0.22420814633369446,0.33480554819107056,3.715074300765991,1.0991946458816528
784.048,97,2,0,0,0,0,15,2,13,2,12,2,12,2,12,2,11,2,10,2,9,2,8,2,7,2,7,2,5,2,5,2,0,0,5,2,5,2,5,2,5,2,4,2,5,2,5,2,5,2,5,2,6,2,6,2,7,2,8,2,0,0,0,0,1,-2,20,-1,20,-1,22,-1,23,-1,24,-1,24,-1,26,-1,26,-1,27,-1,28,-1,29,-1,29,-1,31,0,31,0,34,0,34,0,35,0,36,0,39,0,40,0,41,0,42,0,43,0,46,0,46,0,47,0,47,0,47,0,49,0,1,-2,1,-2,0.5981634259223938,0.5004062354564667,-1.2929027080535889,0.5685534700751305,0.9606975317001343,-0.8020626306533813,0.992723822593689,1.5275015830993652,-0.7158886194229126,0.9111132621765137,1.9216610193252563,-1.381569743156433,0.11004195362329483,1.596031904220581,-0.6778167486190796,0.18215499818325043,2.0237910747528076,-1.3941048383712769,0.5561083406209946,2.0398359298706055,0.00395771861076355,0.7423993945121765,2.941040277481079,-0.12072362005710602,0.7234926819801331,3.7243704795837402,0.9814934730529785,0.3334658443927765,2.936957597732544,0.22738993167877197,0.33800166845321655,3.71425461769104,1.1090627908706665
784.09,97,2,0,0,0,0,17,-1,17,-1,16,-1,14,-1,13,-1,12,-1,12,-1,11,-1,9,-1,9,-1,8,-1,7,-1,7,-1,0,0,6,-1,5,-1,5,-1,5,-1,5,-1,6,-1,5,-1,6,-1,6,-1,6,-1,7,-1,8,-1,8,-1,0,0,0,0,1,-2,18,0,20,0,21,0,21,0,22,0,23,0,25,0,26,0,27,0,28,0,29,1,30,1,30,1,32,1,34,1,36,1,37,1,38,1,39,1,42,1,43,1,44,1,46,2,48,2,49,2,50,2,49,2,51,2,51,2,0,0,1,-2,0.5979181528091431,0.5012327432632446,-1.2818491458892822,0.5685844048857689,0.9613737761974335,-0.7900803685188293,0.993169903755188,1.5275152921676636,-0.7079001069068909,0.912188708782196,1.9212886095046997,-1.3972153663635254,0.10758308321237564,1.5974456071853638,-0.6795375943183899,0.18007376790046692,2.0249619483947754,-1.4169585704803467,0.5563037097454071,2.041563868522644,0.003949753940105438,0.7425726652145386,2.9416098594665527,-0.11101625114679337,0.7238933444023132,3.7243757247924805,0.9949418902397156,0.3334257900714874,2.9393844604492188,0.3204931616783142,0.33861324191093445,3.7141451835632324,1.261017084121704
784.123,97,2,0,0,0,0,14,0,13,0,13,0,12,0,10,0,10,1,9,1,8,0,8,1,7,0,6,1,4,1,4,1,0,0,4,1,3,0,3,0,3,0,2,0,3,0,4,0,4,0,4,0,4,0,5,0,5,1,5,1,0,0,0,0,1,-2,18,3,18,3,20,3,22,3,22,-3,22,-2,23,-2,24,-2,25,-2,25,-2,27,-2,27,-2,29,-2,30,-2,32,-2,34,-2,34,-1,37,-1,37,-1,38,-1,41,-1,41,-1,42,-1,44,-1,44,-1,46,-1,45,-1,46,-1,47,-1,1,-2,0,0,0.5978087186813354,0.5017308592796326,-1.2969157099723816,0.568627618253231,0.9616876542568207,-0.796960175037384,0.9926249384880066,1.5262858867645264,-0.6904122829437256,0.9134291410446167,1.918052315711975,-1.3529804944992065,0.10694054514169693,1.5975209474563599,-0.6554471254348755,0.17727437615394592,2.023881435394287,-1.3761290311813354,0.5565464794635773,2.040857195854187,0.0039292871952056885,0.7436894774436951,2.939387559890747,-0.11497422307729721,0.7253650426864624,3.7206223011016846,0.9925950765609741,0.33417177200317383,2.9391744136810303,0.36233222484588623,0.34106263518333435,3.711595296859741,1.3106499910354614
784.153,97,2,0,0,0,0,17,2,16,2,15,2,14,2,13,2,12,2,11,2,11,2,9,2,8,2,8,2,7,2,6,2,0,0,6,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,6,2,6,2,6,2,7,2,8,2,0,0,0,0,1,-2,19,-1,21,-1,23,-1,23,-1,24,-1,25,-1,27,-1,27,-1,27,-1,29,-1,30,0,30,0,31,0,32,0,34,0,36,0,37,0,38,0,40,0,41,0,42,0,43,0,46,0,49,0,49,0,50,0,50,0,50,0,52,0,1,-2,0,0,0.5972613245248795,0.5014545321464539,-1.3381001353263855,0.56838758289814,0.9618427455425262,-0.8219112753868103,0.9916702508926392,1.5267281532287598,-0.6911393404006958,0.9132959246635437,1.9198426008224487,-1.3316998481750488,0.10347998142242432,1.5975009202957153,-0.6882582902908325,0.1772778481245041,2.0243420600891113,-1.3820691108703613,0.5559108704328537,2.0411036014556885,0.003923282027244568,0.7437933087348938,2.939638614654541,-0.11733027547597885,0.7257541418075562,3.72098708152771,0.9917433857917786,0.3344838619232178,2.9392852783203125,0.2304435670375824,0.3411225378513336,3.713796854019165,1.108283281326294
784.183,97,2,0,0,0,0,17,-2,17,-2,16,-2,14,-2,13,-2,13,-2,12,-2,10,-2,10,-2,9,-2,8,-2,8,-2,7,-2,0,0,6,-2,6,-2,6,-2,5,-2,5,-2,5,-2,5,-2,6,-2,6,-2,6,-2,6,-2,8,-2,8,-2,0,0,0,0,1,-2,20,-1,21,-1,21,-1,22,0,23,0,24,0,26,0,26,0,26,0,28,0,29,0,29,0,30,0,32,0,34,0,36,0,36,0,38,0,39,0,41,0,43,0,43,0,45,0,47,0,48,0,48,0,48,0,49,0,51,0,1,-2,0,0,0.5967738628387451,0.5010754019021988,-1.3363049030303955,0.5684881582856178,0.9620079696178436,-0.8251910209655762,0.9962717294692993,1.526862621307373,-0.7617543935775757,0.9157249331474304,1.915244221687317,-1.4554846286773682,0.10356459766626358,1.600247859954834,-0.6695167422294617,0.17636483907699585,2.0289700031280518,-1.3820226192474365,0.556747168302536,2.042309284210205,0.003970198333263397,0.7474438548088074,2.940704584121704,-0.13828887045383453,0.734079122543335,3.7226383686065674,0.9549372792243958,0.33912283182144165,2.940063714981079,0.22612006962299347,0.3490752577781677,3.7150003910064697,1.1105958223342896
784.215,97,2,0,0,0,0,15,1,14,1,13,1,12,1,11,1,10,1,10,1,9,1,8,1,8,1,7,1,6,1,6,1,0,0,5,1,4,1,4,1,4,1,3,1,4,1,4,1,4,1,5,1,5,1,5,1,6,1,6,1,0,0,0,0,1,-2,18,-3,19,-2,20,-2,19,-2,21,-2,23,-2,23,-2,24,-2,24,-2,26,-2,26,-2,27,-2,28,-2,30,-1,31,-1,32,-1,34,-1,35,-1,36,-1,38,-1,39,-1,39,-1,41,-1,43,-1,43,-1,44,-1,44,-1,45,-1,45,-1,0,0,1,-2,0.5961300283670425,0.5011195540428162,-1.3198543787002563,0.5697968602180481,0.9610006213188171,-0.8022343218326569,0.9992491006851196,1.5233604907989502,-0.7842837572097778,0.9191476106643677,1.8899434804916382,-1.501401662826538,0.10421780496835709,1.6000971794128418,-0.6266133189201355,0.17590385675430298,2.0289933681488037,-1.3721199035644531,0.5588056743144989,2.042469620704651,0.004004716873168945,0.7487794160842896,2.940648317337036,-0.20355157554149628,0.7342990040779114,3.7225167751312256,0.8504176139831543,0.3414034843444824,2.939984083175659,0.3303235173225403,0.3509638011455536,3.714555025100708,1.2370967864990234
784.257,97,2,0,0,0,0,20,0,20,0,19,0,17,0,16,0,14,0,14,0,13,0,10,0,10,0,10,0,8,0,7,0,0,0,6,0,6,0,6,0,5,0,5,0,5,0,5,0,6,0,6,0,7,0,7,0,8,0,9,0,0,0,0,0,1,-2,24,2,25,2,26,2,27,2,29,2,30,2,30,2,32,2,33,3,34,-3,36,-3,37,-2,37,-2,41,-2,42,-2,43,-2,45,-2,48,-2,49,-2,50,-2,54,-2,53,-2,55,-2,58,-2,60,-2,60,-2,59,-2,61,-2,62,-2,0,0,1,-2,0.596158891916275,0.5006346255540848,-1.3572331666946411,0.5703152716159821,0.9600203633308411,-0.8272647559642792,0.9990652799606323,1.519285798072815,-0.7879824042320251,0.9199050068855286,1.8889724016189575,-1.4970643520355225,0.10499106347560883,1.5940600633621216,-0.645534873008728,0.1761414110660553,2.0235302448272705,-1.4023361206054688,0.5585338622331619,2.0377243757247925,0.004018567502498627,0.7485676407814026,2.9373092651367188,-0.19394555687904358,0.734066367149353,3.7200987339019775,0.8717480897903442,0.34214186668395996,2.932406425476074,0.12038853019475937,0.35073375701904297,3.711379051208496,0.9108542203903198
784.299,97,2,0,0,0,0,16,0,15,0,12,0,13,0,12,0,12,0,10,0,10,0,9,0,7,0,7,0,7,0,5,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,6,0,7,0,7,0,7,0,0,0,0,0,1,-2,19,1,22,1,21,1,23,1,23,1,24,1,25,1,27,2,28,2,28,2,30,2,30,2,31,2,33,2,35,2,35,2,37,2,39,3,40,3,42,-3,44,-3,44,-3,46,-2,48,-2,50,-2,50,-2,49,-2,51,-2,50,-2,1,-2,1,-2,0.5965970605611801,0.5011611878871918,-1.3828606009483337,0.5711169019341469,0.9587563872337341,-0.8436116278171539,0.9988493919372559,1.5170108079910278,-0.7813419103622437,0.9203691482543945,1.870569109916687,-1.4739872217178345,0.10767517983913422,1.5887253284454346,-0.645888090133667,0.17613175511360168,2.0184054374694824,-1.4020849466323853,0.5585922300815582,2.0375783443450928,0.00399363785982132,0.7470636963844299,2.9373350143432617,-0.18102355301380157,0.7298034429550171,3.720067262649536,0.926406741142273,0.3404960036277771,2.931847333908081,0.16199412941932678,0.3463684022426605,3.7105510234832764,1.007339358329773
784.311,97,2,0,0,0,0,17,-1,16,-2,16,-2,14,-2,13,-2,12,-1,12,-1,11,-2,9,-1,8,-1,8,-1,7,-1,7,-1,0,0,5,-2,5,-1,5,-2,5,-2,5,-2,5,-2,5,-2,6,-2,6,-2,7,-2,7,-1,8,-1,8,-1,0,0,0,0,1,-2,20,0,21,0,22,0,22,0,21,0,24,0,25,0,25,0,26,0,28,0,29,0,29,0,30,1,33,1,34,1,35,1,36,1,38,1,40,1,41,1,43,1,44,1,46,1,46,1,48,1,49,1,49,1,50,1,50,1,0,0,0,0,0.5966416001319885,0.5019799619913101,-1.3861035108566284,0.5717793628573418,0.9583745002746582,-0.8488366007804871,1.007812738418579,1.5105130672454834,-0.7603307962417603,0.9380459785461426,1.8630300760269165,-1.4278333187103271,0.10654556751251221,1.588537573814392,-0.6818392872810364,0.17594201862812042,2.0111305713653564,-1.450014352798462,0.5596366971731186,2.037099003791809,0.003964826464653015,0.7482014894485474,2.9366238117218018,-0.15886011719703674,0.7300655245780945,3.7191567420959473,0.9364264607429504,0.34144434332847595,2.9284346103668213,0.07668572664260864,0.3458292782306671,3.7100911140441895,0.8944783210754395
784.411,97,2,0,0,0,0,13,0,13,0,13,0,12,0,11,0,9,0,8,0,7,0,7,0,6,0,6,0,5,0,4,0,0,0,4,0,4,0,3,0,3,0,3,0,4,0,5,0,4,0,6,0,7,0,4,0,9,0,7,0,0,0,0,0,1,-2,21,0,20,1,18,1,16,2,23,2,18,2,26,2,24,2,25,2,24,2,26,2,29,2,28,2,30,2,32,3,33,3,35,-3,35,-2,37,-2,38,-2,40,-2,41,-2,43,-2,45,-2,44,-2,46,-2,45,-2,46,-2,47,-2,0,0,1,-2,0.5967596918344498,0.5021415650844574,-1.379650592803955,0.5728608071804047,0.9574225842952728,-0.8415351808071136,1.0087741613388062,1.5047158002853394,-0.75959312915802,0.938240647315979,1.8526256084442139,-1.4272687435150146,0.1131516844034195,1.5838944911956787,-0.6450227499008179,0.17628806829452515,2.007620334625244,-1.4258273839950562,0.5623670816421509,2.036215305328369,0.003852531313896179,0.7505328059196472,2.93471622467041,-0.14203663170337677,0.7327398657798767,3.714440107345581,0.9814671277999878,0.3460804522037506,2.9283323287963867,0.262928307056427,0.3535635769367218,3.705585241317749,1.1710984706878662
784.416,97,2,0,0,0,0,14,0,13,0,12,0,12,0,11,0,10,0,8,0,8,0,8,0,7,0,5,0,5,0,5,0,0,0,5,0,4,0,4,-1,4,-1,4,-1,4,-1,5,0,5,-1,5,-1,5,-1,7,0,7,0,7,0,0,0,0,0,1,-2,17,1,18,1,19,1,21,1,22,1,22,1,23,1,25,1,25,1,26,1,26,2,28,2,29,2,30,2,32,2,32,2,34,2,36,2,37,2,39,2,41,2,41,2,43,2,45,2,44,2,46,3,47,3,46,3,48,3,0,0,0,0,0.5967695862054825,0.5024190843105316,-1.444185733795166,0.5755988359451294,0.9563708007335663,-0.887334555387497,1.0176379680633545,1.4996052980422974,-0.740831196308136,0.9455161094665527,1.8526705503463745,-1.3137346506118774,0.11733722686767578,1.5834866762161255,-0.647570013999939,0.17929960787296295,2.0047621726989746,-1.38340425491333,0.5696374028921127,2.0325974225997925,0.003847159445285797,0.7649691104888916,2.9300596714019775,-0.14779897034168243,0.7514434456825256,3.710327386856079,0.9646450281143188,0.36085253953933716,2.9241859912872314,0.13715897500514984,0.3709856867790222,3.7033486366271973,0.9558183550834656
784.474,97,2,0,0,0,0,15,-2,15,-2,14,-2,12,-2,12,-2,11,-2,10,-2,9,-2,8,-2,8,-2,7,-2,6,-2,6,-2,0,0,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,6,-2,7,-2,7,-2,7,-2,0,0,0,0,1,-2,20,0,19,0,20,0,21,0,22,0,22,0,24,0,25,0,26,0,27,0,27,0,28,0,30,0,31,0,32,0,34,0,35,0,33,0,36,0,37,0,40,0,42,1,42,1,44,1,43,1,46,1,45,1,47,1,47,1,1,-2,1,-2,0.5936068892478943,0.5018684566020966,-1.3551908731460571,0.5777627229690552,0.9564072489738464,-0.8386601805686951,1.0201939344406128,1.4991768598556519,-0.7409043312072754,0.9484843015670776,1.8485114574432373,-1.3306900262832642,0.13000944256782532,1.582324743270874,-0.555357038974762,0.19407758116722107,1.9935766458511353,-1.214992880821228,0.5742653906345367,2.0303531885147095,0.003863401710987091,0.7700842618942261,2.926612377166748,-0.14842283725738525,0.7589918375015259,3.707294464111328,0.9292711019515991,0.3623502254486084,2.9164674282073975,0.1291235238313675,0.3735349178314209,3.693533420562744,0.9174486994743347
784.539,97,2,0,0,0,0,15,-2,15,-2,14,-2,12,-2,12,-2,11,-2,10,-2,10,-2,8,-2,7,-2,7,-2,6,-2,6,-2,0,0,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,6,-2,6,-2,6,-2,7,-2,8,-2,0,0,0,0,1,-1,19,0,20,0,20,0,20,0,21,0,22,0,24,0,25,0,25,0,27,0,27,0,27,0,29,0,29,0,32,0,33,0,34,0,33,0,36,0,38,0,39,0,41,1,42,1,45,1,45,1,46,1,45,1,46,1,49,1,1,-1,0,0,0.5931333154439926,0.50131556391716,-1.3331599831581116,0.5792486518621445,0.9567493796348572,-0.8132466077804565,1.023305058479309,1.494957447052002,-0.8186200261116028,0.9494441151618958,1.8267918825149536,-1.6102983951568604,0.12979766726493835,1.5782402753829956,-0.5796087980270386,0.1945275068283081,1.9834874868392944,-1.3353501558303833,0.5751120001077652,2.047333002090454,0.003814317286014557,0.7690443396568298,2.942336320877075,-0.16531071066856384,0.7584255933761597,3.7266335487365723,0.8471616506576538,0.3622981905937195,2.91859769821167,-0.08695690333843231,0.3724812865257263,3.703425645828247,0.6617856025695801
784.587,97,2,0,0,0,0,14,1,13,1,12,1,11,1,10,1,10,1,9,1,8,1,7,1,7,1,6,1,5,1,5,1,0,0,4,1,4,1,4,1,4,1,4,1,4,1,4,1,5,1,5,1,6,1,6,1,7,1,7,1,0,0,0,0,1,-2,19,-3,20,-2,23,-2,23,-2,23,-2,24,-2,25,-2,26,-2,28,-2,28,-2,29,-2,29,-1,30,-1,32,-1,34,-1,34,-1,37,-1,37,-1,38,-1,40,-1,41,-1,42,-1,43,-1,44,-1,45,-1,46,-1,45,-1,47,-1,48,-1,1,-2,0,0,0.59231998026371,0.501313641667366,-1.32490736246109,0.5787486284971237,0.9566724002361298,-0.8002859354019165,1.0149657726287842,1.494613766670227,-0.8239075541496277,0.9413226246833801,1.8169742822647095,-1.6352183818817139,0.12945792078971863,1.5722839832305908,-0.6155313849449158,0.1952885091304779,1.9692859649658203,-1.477718472480774,0.5743240714073181,2.04760205745697,0.003819786012172699,0.7678407430648804,2.9422967433929443,-0.18160614371299744,0.756309449672699,3.728121757507324,0.7936943173408508,0.36209237575531006,2.9184467792510986,-0.1255686730146408,0.36796489357948303,3.7065787315368652,0.5958965420722961
784.63,97,2,0,0,0,0,15,2,13,1,13,1,13,1,11,1,12,1,10,1,9,1,8,1,7,1,6,1,5,2,6,1,0,0,5,1,4,2,5,1,5,1,5,1,5,1,6,1,6,1,6,1,6,2,7,1,8,2,9,2,0,0,0,0,1,-2,22,-2,23,-2,25,-2,25,-2,26,-2,27,-2,28,-1,28,-1,30,-1,31,-1,33,-1,33,-1,34,-1,35,-1,37,-1,38,-1,39,-1,39,0,42,0,43,0,44,0,46,0,48,0,49,0,50,0,51,0,50,0,51,0,52,0,0,0,0,0,0.5917904675006866,0.5015259683132172,-1.3081114888191223,0.5787079632282257,0.956480860710144,-0.7838361859321594,1.014151692390442,1.4937548637390137,-0.8176466822624207,0.9410545229911804,1.8180516958236694,-1.5770742893218994,0.12927420437335968,1.5716300010681152,-0.6190733313560486,0.1957409679889679,1.9710601568222046,-1.4523470401763916,0.57479627430439,2.0478614568710327,0.003891877830028534,0.7689007520675659,2.9423515796661377,-0.2121744453907013,0.7574114203453064,3.7292816638946533,0.7369921207427979,0.36421453952789307,2.9183905124664307,-0.1646765172481537,0.3678712248802185,3.7083535194396973,0.5253311395645142
784.671,97,2,0,0,0,0,16,-2,15,-2,14,-2,13,-2,12,-2,12,-2,11,-2,10,-2,9,-2,9,-2,8,-2,7,-2,7,-2,0,0,6,-2,5,-2,6,-2,6,-2,6,-2,7,-2,7,-2,7,-2,8,-2,8,-2,8,-2,8,-1,9,-1,0,0,0,0,1,-2,21,0,23,0,23,0,24,0,25,0,25,0,26,0,28,0,28,0,29,0,31,0,31,0,33,0,33,0,36,1,37,1,37,1,38,1,41,1,43,1,44,1,46,1,47,1,49,1,50,1,51,1,50,1,51,1,52,1,0,0,1,-2,0.591685563325882,0.5018244981765747,-1.3144207000732422,0.5784618854522705,0.9552793800830841,-0.7895157337188721,1.0140838623046875,1.4938442707061768,-0.8999029994010925,0.9386864900588989,1.8017865419387817,-1.7639087438583374,0.1329100877046585,1.5712623596191406,-0.6271979212760925,0.2006026804447174,1.9697359800338745,-1.5035735368728638,0.5757691860198975,2.0477203130722046,0.0038757622241973877,0.7698685526847839,2.9419820308685303,-0.20568671822547913,0.7572435140609741,3.7290565967559814,0.7807889580726624,0.3669548034667969,2.9177541732788086,-0.09013019502162933,0.36891037225723267,3.7087738513946533,0.6454499363899231
